# ordering=colwise,  basis=BASIS_HAT_HIER, number points=1657, (max)level(s): (7,8), domain=[0,1] x [0,6.2831853]
# x_i : coordinates; (l_i,i_i): multiindex coords; scalaridx_i: linearized multiindex coords
x_0	x_1	f(x)	l_0	i_0	scalaridx_0	l_1	i_1	scalaridx_1	
0.375	3.2397674	0.00023305636	3	3	6	6	33	49	
0.375	3.3379422	0.00099885161	3	3	6	5	17	25	
0.375	3.436117	7.0383242e-05	3	3	6	6	35	50	
0.375	3.5342917	0.0029339275	3	3	6	4	9	13	
0.375	3.6324665	0.00036650994	3	3	6	6	37	51	
0.375	3.7306413	0.00034387328	3	3	6	5	19	26	
0.375	3.9269908	-5.1963316e-05	3	3	6	3	5	7	
0.375	4.1233404	-0.00042393129	3	3	6	5	21	27	
0.375	4.2215151	-0.0001909776	3	3	6	6	43	54	
0.375	4.3196899	-0.0025352447	3	3	6	4	11	14	
0.375	4.4178647	-0.00032888182	3	3	6	6	45	55	
0.375	4.5160394	-0.00096087109	3	3	6	5	23	28	
0.375	4.6142142	-0.00027923858	3	3	6	6	47	56	
0.375	4.712389	-0.027114686	3	3	6	2	3	4	
0.375	4.8105638	-0.00027923858	3	3	6	6	49	57	
0.375	4.9087385	-0.00096087109	3	3	6	5	25	29	
0.375	5.0069133	-0.00032888182	3	3	6	6	51	58	
0.375	5.1050881	-0.0025352447	3	3	6	4	13	15	
0.375	5.2032628	-0.0001909776	3	3	6	6	53	59	
0.375	5.3014376	-0.00042393129	3	3	6	5	27	30	
0.375	5.4977871	-5.1963316e-05	3	3	6	3	7	8	
0.375	5.6941367	0.00034387328	3	3	6	5	29	31	
0.375	5.7923115	0.00036650994	3	3	6	6	59	62	
0.375	5.8904862	0.0029339275	3	3	6	4	15	16	
0.375	5.988661	7.0383242e-05	3	3	6	6	61	63	
0.375	6.0868358	0.00099885161	3	3	6	5	31	32	
0.375	6.1850105	0.00023305636	3	3	6	6	63	64	
0.375	6.2831853	-0.013183594	3	3	6	0	1	1	

0.390625	0	-0.0002746582	6	25	45	0	0	0	
0.390625	1.5707963	-0.00013688	6	25	45	2	1	3	
0.390625	3.1415927	0	6	25	45	1	1	2	
0.390625	4.712389	-0.00013688	6	25	45	2	3	4	
0.390625	6.2831853	-0.0002746582	6	25	45	0	1	1	

0.40625	0	-0.00094604492	5	13	23	0	0	0	
0.40625	0.78539816	0.00026511706	5	13	23	3	1	5	
0.40625	1.5707963	-0.0011915973	5	13	23	2	1	3	
0.40625	2.3561945	0.00026511706	5	13	23	3	3	6	
0.40625	3.1415927	0	5	13	23	1	1	2	
0.40625	3.9269908	0.00026511706	5	13	23	3	5	7	
0.40625	4.712389	-0.0011915973	5	13	23	2	3	4	
0.40625	5.4977871	0.00026511706	5	13	23	3	7	8	
0.40625	6.2831853	-0.00094604492	5	13	23	0	1	1	

0.421875	0	-0.00012207031	6	27	46	0	0	0	
0.421875	1.5707963	-0.00029411485	6	27	46	2	1	3	
0.421875	3.1415927	0	6	27	46	1	1	2	
0.421875	4.712389	-0.00029411485	6	27	46	2	3	4	
0.421875	6.2831853	-0.00012207031	6	27	46	0	1	1	

0.4375	0	-0.0045166016	4	7	12	0	0	0	
0.4375	0.39269908	0.00032194872	4	7	12	4	1	9	
0.4375	0.78539816	-2.6171049e-05	4	7	12	3	1	5	
0.4375	1.1780972	-0.00031148126	4	7	12	4	3	10	
0.4375	1.5707963	-0.0037803624	4	7	12	2	1	3	
0.4375	1.9634954	-0.00031148126	4	7	12	4	5	11	
0.4375	2.3561945	-2.6171049e-05	4	7	12	3	3	6	
0.4375	2.7488936	0.00032194872	4	7	12	4	7	12	
0.4375	3.1415927	0	4	7	12	1	1	2	
0.4375	3.5342917	0.00032194872	4	7	12	4	9	13	
0.4375	3.9269908	-2.6171049e-05	4	7	12	3	5	7	
0.4375	4.3196899	-0.00031148126	4	7	12	4	11	14	
0.4375	4.712389	-0.0037803624	4	7	12	2	3	4	
0.4375	5.1050881	-0.00031148126	4	7	12	4	13	15	
0.4375	5.4977871	-2.6171049e-05	4	7	12	3	7	8	
0.4375	5.8904862	0.00032194872	4	7	12	4	15	16	
0.4375	6.2831853	-0.0045166016	4	7	12	0	1	1	

0.453125	0	-3.0517578e-05	6	29	47	0	0	0	
0.453125	3.1415927	0	6	29	47	1	1	2	
0.453125	6.2831853	-3.0517578e-05	6	29	47	0	1	1	

0.46875	0	-0.0013122559	5	15	24	0	0	0	
0.46875	1.5707963	-0.00088502381	5	15	24	2	1	3	
0.46875	3.1415927	0	5	15	24	1	1	2	
0.46875	4.712389	-0.00088502381	5	15	24	2	3	4	
0.46875	6.2831853	-0.0013122559	5	15	24	0	1	1	

0.484375	0	0	6	31	48	0	0	0	
0.484375	3.1415927	0	6	31	48	1	1	2	
0.484375	6.2831853	0	6	31	48	0	1	1	

0.5	0	-0.4375	1	1	2	0	0	0	
0.5	0.024543693	0.00027379032	1	1	2	8	1	129	
0.5	0.049087385	0.0010951613	1	1	2	7	1	65	
0.5	0.073631078	0.00027379032	1	1	2	8	3	130	
0.5	0.09817477	0.0047503276	1	1	2	6	1	33	
0.5	0.12271846	0.00033308971	1	1	2	8	5	131	
0.5	0.14726216	0.0011544607	1	1	2	7	3	66	
0.5	0.17180585	0.00027379032	1	1	2	8	7	132	
0.5	0.19634954	0.016909899	1	1	2	5	1	17	
0.5	0.22089323	0.0003198643	1	1	2	8	9	133	
0.5	0.24543693	0.00098881626	1	1	2	7	5	67	
0.5	0.26998062	0.00025542465	1	1	2	8	11	134	
0.5	0.29452431	0.0038497776	1	1	2	6	3	34	
0.5	0.319068	0.00034711442	1	1	2	8	13	135	
0.5	0.3436117	0.0010755029	1	1	2	7	7	68	
0.5	0.36815539	0.00023358402	1	1	2	8	15	136	
0.5	0.39269908	0.050029706	1	1	2	4	1	9	
0.5	0.41724277	0.00032484507	1	1	2	8	17	137	
0.5	0.44178647	0.0008987003	1	1	2	7	9	69	
0.5	0.46633016	0.00016427235	1	1	2	8	19	138	
0.5	0.49087385	0.0024310108	1	1	2	6	5	35	
0.5	0.51541754	0.00021067945	1	1	2	8	21	139	
0.5	0.53996124	0.00082692963	1	1	2	7	11	70	
0.5	0.56450493	0.0002776018	1	1	2	8	23	140	
0.5	0.58904862	0.0071277682	1	1	2	5	3	18	
0.5	0.61359232	0.00012752384	1	1	2	8	25	141	
0.5	0.63813601	0.00085160653	1	1	2	7	13	71	
0.5	0.6626797	0.00014677007	1	1	2	8	27	142	
0.5	0.68722339	0.00093659768	1	1	2	6	7	36	
0.5	0.71176709	0.00022656301	1	1	2	8	29	143	
0.5	0.73631078	0.00058703913	1	1	2	7	15	72	
0.5	0.76085447	0.00020089022	1	1	2	8	31	144	
0.5	0.78539816	-0.00022445382	1	1	2	3	1	5	
0.5	0.80994186	0.00018192529	1	1	2	8	33	145	
0.5	0.83448555	0.00054146363	1	1	2	7	17	73	
0.5	0.85902924	0.00015533411	1	1	2	8	35	146	
0.5	0.88357293	-0.0008075086	1	1	2	6	9	37	
0.5	0.93266032	0.00042514311	1	1	2	7	19	74	
0.5	0.9817477	-0.0068145279	1	1	2	5	5	19	
0.5	1.0062914	0.00019188106	1	1	2	8	41	149	
0.5	1.0308351	-0.00055756514	1	1	2	7	21	75	
0.5	1.0553788	0.00010814476	1	1	2	8	43	150	
0.5	1.0799225	-0.0025112458	1	1	2	6	11	38	
0.5	1.1044662	2.220446e-16	1	1	2	8	45	151	
0.5	1.1290099	-0.00066345755	1	1	2	7	23	76	
0.5	1.1535536	3.4276726e-05	1	1	2	8	47	152	
0.5	1.1780972	-0.050098718	1	1	2	4	3	10	
0.5	1.2026409	6.3188518e-05	1	1	2	8	49	153	
0.5	1.2271846	-0.00082530495	1	1	2	7	25	77	
0.5	1.2517283	-1.110223e-16	1	1	2	8	51	154	
0.5	1.276272	-0.0038169884	1	1	2	6	13	39	
0.5	1.3008157	2.0019581e-05	1	1	2	8	53	155	
0.5	1.3253594	-0.00092152197	1	1	2	7	27	78	
0.5	1.3499031	0	1	1	2	8	55	156	
0.5	1.3744468	-0.016925208	1	1	2	5	7	20	
0.5	1.3989905	-1.110223e-16	1	1	2	8	57	157	
0.5	1.4235342	-0.0011278778	1	1	2	7	29	79	
0.5	1.4480779	0	1	1	2	8	59	158	
0.5	1.4726216	-0.0045361801	1	1	2	6	15	40	
0.5	1.4971652	-3.3306691e-16	1	1	2	8	61	159	
0.5	1.5217089	-0.0011388455	1	1	2	7	31	80	
0.5	1.5462526	0	1	1	2	8	63	160	
0.5	1.5707963	-0.48175438	1	1	2	2	1	3	
0.5	1.59534	0	1	1	2	8	65	161	
0.5	1.6198837	-0.0011388455	1	1	2	7	33	81	
0.5	1.6444274	0	1	1	2	8	67	162	
0.5	1.6689711	-0.0045361801	1	1	2	6	17	41	
0.5	1.6935148	-1.110223e-16	1	1	2	8	69	163	
0.5	1.7180585	-0.0011278778	1	1	2	7	35	82	
0.5	1.7426022	0	1	1	2	8	71	164	
0.5	1.7671459	-0.016925208	1	1	2	5	9	21	
0.5	1.7916896	0	1	1	2	8	73	165	
0.5	1.8162333	-0.00092152197	1	1	2	7	37	83	
0.5	1.8407769	2.0019581e-05	1	1	2	8	75	166	
0.5	1.8653206	-0.0038169884	1	1	2	6	19	42	
0.5	1.8898643	0	1	1	2	8	77	167	
0.5	1.914408	-0.00082530495	1	1	2	7	39	84	
0.5	1.9389517	6.3188518e-05	1	1	2	8	79	168	
0.5	1.9634954	-0.050098718	1	1	2	4	5	11	
0.5	1.9880391	3.4276726e-05	1	1	2	8	81	169	
0.5	2.0125828	-0.00066345755	1	1	2	7	41	85	
0.5	2.0371265	0	1	1	2	8	83	170	
0.5	2.0616702	-0.0025112458	1	1	2	6	21	43	
0.5	2.0862139	0.00010814476	1	1	2	8	85	171	
0.5	2.1107576	-0.00055756514	1	1	2	7	43	86	
0.5	2.1353013	0.00019188106	1	1	2	8	87	172	
0.5	2.1598449	-0.0068145279	1	1	2	5	11	22	
0.5	2.2089323	0.00042514311	1	1	2	7	45	87	
0.5	2.2580197	-0.0008075086	1	1	2	6	23	44	
0.5	2.2825634	0.00015533411	1	1	2	8	93	175	
0.5	2.3071071	0.00054146363	1	1	2	7	47	88	
0.5	2.3316508	0.00018192529	1	1	2	8	95	176	
0.5	2.3561945	-0.00022445382	1	1	2	3	3	6	
0.5	2.3807382	0.00020089022	1	1	2	8	97	177	
0.5	2.4052819	0.00058703913	1	1	2	7	49	89	
0.5	2.4298256	0.00022656301	1	1	2	8	99	178	
0.5	2.4543693	0.00093659768	1	1	2	6	25	45	
0.5	2.478913	0.00014677007	1	1	2	8	101	179	
0.5	2.5034566	0.00085160653	1	1	2	7	51	90	
0.5	2.5280003	0.00012752384	1	1	2	8	103	180	
0.5	2.552544	0.0071277682	1	1	2	5	13	23	
0.5	2.5770877	0.0002776018	1	1	2	8	105	181	
0.5	2.6016314	0.00082692963	1	1	2	7	53	91	
0.5	2.6261751	0.00021067945	1	1	2	8	107	182	
0.5	2.6507188	0.0024310108	1	1	2	6	27	46	
0.5	2.6752625	0.00016427235	1	1	2	8	109	183	
0.5	2.6998062	0.0008987003	1	1	2	7	55	92	
0.5	2.7243499	0.00032484507	1	1	2	8	111	184	
0.5	2.7488936	0.050029706	1	1	2	4	7	12	
0.5	2.7734373	0.00023358402	1	1	2	8	113	185	
0.5	2.797981	0.0010755029	1	1	2	7	57	93	
0.5	2.8225246	0.00034711442	1	1	2	8	115	186	
0.5	2.8470683	0.0038497776	1	1	2	6	29	47	
0.5	2.871612	0.00025542465	1	1	2	8	117	187	
0.5	2.8961557	0.00098881626	1	1	2	7	59	94	
0.5	2.9206994	0.0003198643	1	1	2	8	119	188	
0.5	2.9452431	0.016909899	1	1	2	5	15	24	
0.5	2.9697868	0.00027379032	1	1	2	8	121	189	
0.5	2.9943305	0.0011544607	1	1	2	7	61	95	
0.5	3.0188742	0.00033308971	1	1	2	8	123	190	
0.5	3.0434179	0.0047503276	1	1	2	6	31	48	
0.5	3.0679616	0.00027379032	1	1	2	8	125	191	
0.5	3.0925053	0.0010951613	1	1	2	7	63	96	
0.5	3.117049	0.00027379032	1	1	2	8	127	192	
0.5	3.1415927	0	1	1	2	1	1	2	
0.5	3.1661363	0.00027379032	1	1	2	8	129	193	
0.5	3.19068	0.0010951613	1	1	2	7	65	97	
0.5	3.2152237	0.00027379032	1	1	2	8	131	194	
0.5	3.2397674	0.0047503276	1	1	2	6	33	49	
0.5	3.2643111	0.00033308971	1	1	2	8	133	195	
0.5	3.2888548	0.0011544607	1	1	2	7	67	98	
0.5	3.3133985	0.00027379032	1	1	2	8	135	196	
0.5	3.3379422	0.016909899	1	1	2	5	17	25	
0.5	3.3624859	0.0003198643	1	1	2	8	137	197	
0.5	3.3870296	0.00098881626	1	1	2	7	69	99	
0.5	3.4115733	0.00025542465	1	1	2	8	139	198	
0.5	3.436117	0.0038497776	1	1	2	6	35	50	
0.5	3.4606607	0.00034711442	1	1	2	8	141	199	
0.5	3.4852044	0.0010755029	1	1	2	7	71	100	
0.5	3.509748	0.00023358402	1	1	2	8	143	200	
0.5	3.5342917	0.050029706	1	1	2	4	9	13	
0.5	3.5588354	0.00032484507	1	1	2	8	145	201	
0.5	3.5833791	0.0008987003	1	1	2	7	73	101	
0.5	3.6079228	0.00016427235	1	1	2	8	147	202	
0.5	3.6324665	0.0024310108	1	1	2	6	37	51	
0.5	3.6570102	0.00021067945	1	1	2	8	149	203	
0.5	3.6815539	0.00082692963	1	1	2	7	75	102	
0.5	3.7060976	0.0002776018	1	1	2	8	151	204	
0.5	3.7306413	0.0071277682	1	1	2	5	19	26	
0.5	3.755185	0.00012752384	1	1	2	8	153	205	
0.5	3.7797287	0.00085160653	1	1	2	7	77	103	
0.5	3.8042724	0.00014677007	1	1	2	8	155	206	
0.5	3.828816	0.00093659768	1	1	2	6	39	52	
0.5	3.8533597	0.00022656301	1	1	2	8	157	207	
0.5	3.8779034	0.00058703913	1	1	2	7	79	104	
0.5	3.9024471	0.00020089022	1	1	2	8	159	208	
0.5	3.9269908	-0.00022445382	1	1	2	3	5	7	
0.5	3.9515345	0.00018192529	1	1	2	8	161	209	
0.5	3.9760782	0.00054146363	1	1	2	7	81	105	
0.5	4.0006219	0.00015533411	1	1	2	8	163	210	
0.5	4.0251656	-0.0008075086	1	1	2	6	41	53	
0.5	4.074253	0.00042514311	1	1	2	7	83	106	
0.5	4.1233404	-0.0068145279	1	1	2	5	21	27	
0.5	4.1478841	0.00019188106	1	1	2	8	169	213	
0.5	4.1724277	-0.00055756514	1	1	2	7	85	107	
0.5	4.1969714	0.00010814476	1	1	2	8	171	214	
0.5	4.2215151	-0.0025112458	1	1	2	6	43	54	
0.5	4.2460588	1.110223e-16	1	1	2	8	173	215	
0.5	4.2706025	-0.00066345755	1	1	2	7	87	108	
0.5	4.2951462	3.4276726e-05	1	1	2	8	175	216	
0.5	4.3196899	-0.050098718	1	1	2	4	11	14	
0.5	4.3442336	6.3188518e-05	1	1	2	8	177	217	
0.5	4.3687773	-0.00082530495	1	1	2	7	89	109	
0.5	4.393321	0	1	1	2	8	179	218	
0.5	4.4178647	-0.0038169884	1	1	2	6	45	55	
0.5	4.4424084	2.0019581e-05	1	1	2	8	181	219	
0.5	4.4669521	-0.00092152197	1	1	2	7	91	110	
0.5	4.4914957	3.3306691e-16	1	1	2	8	183	220	
0.5	4.5160394	-0.016925208	1	1	2	5	23	28	
0.5	4.5405831	1.110223e-16	1	1	2	8	185	221	
0.5	4.5651268	-0.0011278778	1	1	2	7	93	111	
0.5	4.5896705	-1.110223e-16	1	1	2	8	187	222	
0.5	4.6142142	-0.0045361801	1	1	2	6	47	56	
0.5	4.6387579	-1.110223e-16	1	1	2	8	189	223	
0.5	4.6633016	-0.0011388455	1	1	2	7	95	112	
0.5	4.6878453	-2.220446e-16	1	1	2	8	191	224	
0.5	4.712389	-0.48175438	1	1	2	2	3	4	
0.5	4.7369327	-2.220446e-16	1	1	2	8	193	225	
0.5	4.7614764	-0.0011388455	1	1	2	7	97	113	
0.5	4.7860201	0	1	1	2	8	195	226	
0.5	4.8105638	-0.0045361801	1	1	2	6	49	57	
0.5	4.8351074	-2.220446e-16	1	1	2	8	197	227	
0.5	4.8596511	-0.0011278778	1	1	2	7	99	114	
0.5	4.8841948	-1.110223e-16	1	1	2	8	199	228	
0.5	4.9087385	-0.016925208	1	1	2	5	25	29	
0.5	4.9332822	1.110223e-16	1	1	2	8	201	229	
0.5	4.9578259	-0.00092152197	1	1	2	7	101	115	
0.5	4.9823696	2.0019581e-05	1	1	2	8	203	230	
0.5	5.0069133	-0.0038169884	1	1	2	6	51	58	
0.5	5.031457	2.220446e-16	1	1	2	8	205	231	
0.5	5.0560007	-0.00082530495	1	1	2	7	103	116	
0.5	5.0805444	6.3188518e-05	1	1	2	8	207	232	
0.5	5.1050881	-0.050098718	1	1	2	4	13	15	
0.5	5.1296318	3.4276726e-05	1	1	2	8	209	233	
0.5	5.1541754	-0.00066345755	1	1	2	7	105	117	
0.5	5.1787191	0	1	1	2	8	211	234	
0.5	5.2032628	-0.0025112458	1	1	2	6	53	59	
0.5	5.2278065	0.00010814476	1	1	2	8	213	235	
0.5	5.2523502	-0.00055756514	1	1	2	7	107	118	
0.5	5.2768939	0.00019188106	1	1	2	8	215	236	
0.5	5.3014376	-0.0068145279	1	1	2	5	27	30	
0.5	5.350525	0.00042514311	1	1	2	7	109	119	
0.5	5.3996124	-0.0008075086	1	1	2	6	55	60	
0.5	5.4241561	0.00015533411	1	1	2	8	221	239	
0.5	5.4486998	0.00054146363	1	1	2	7	111	120	
0.5	5.4732435	0.00018192529	1	1	2	8	223	240	
0.5	5.4977871	-0.00022445382	1	1	2	3	7	8	
0.5	5.5223308	0.00020089022	1	1	2	8	225	241	
0.5	5.5468745	0.00058703913	1	1	2	7	113	121	
0.5	5.5714182	0.00022656301	1	1	2	8	227	242	
0.5	5.5959619	0.00093659768	1	1	2	6	57	61	
0.5	5.6205056	0.00014677007	1	1	2	8	229	243	
0.5	5.6450493	0.00085160653	1	1	2	7	115	122	
0.5	5.669593	0.00012752384	1	1	2	8	231	244	
0.5	5.6941367	0.0071277682	1	1	2	5	29	31	
0.5	5.7186804	0.0002776018	1	1	2	8	233	245	
0.5	5.7432241	0.00082692963	1	1	2	7	117	123	
0.5	5.7677678	0.00021067945	1	1	2	8	235	246	
0.5	5.7923115	0.0024310108	1	1	2	6	59	62	
0.5	5.8168551	0.00016427235	1	1	2	8	237	247	
0.5	5.8413988	0.0008987003	1	1	2	7	119	124	
0.5	5.8659425	0.00032484507	1	1	2	8	239	248	
0.5	5.8904862	0.050029706	1	1	2	4	15	16	
0.5	5.9150299	0.00023358402	1	1	2	8	241	249	
0.5	5.9395736	0.0010755029	1	1	2	7	121	125	
0.5	5.9641173	0.00034711442	1	1	2	8	243	250	
0.5	5.988661	0.0038497776	1	1	2	6	61	63	
0.5	6.0132047	0.00025542465	1	1	2	8	245	251	
0.5	6.0377484	0.00098881626	1	1	2	7	123	126	
0.5	6.0622921	0.0003198643	1	1	2	8	247	252	
0.5	6.0868358	0.016909899	1	1	2	5	31	32	
0.5	6.1113795	0.00027379032	1	1	2	8	249	253	
0.5	6.1359232	0.0011544607	1	1	2	7	125	127	
0.5	6.1604668	0.00033308971	1	1	2	8	251	254	
0.5	6.1850105	0.0047503276	1	1	2	6	63	64	
0.5	6.2095542	0.00027379032	1	1	2	8	253	255	
0.5	6.2340979	0.0010951613	1	1	2	7	127	128	
0.5	6.2586416	0.00027379032	1	1	2	8	255	256	
0.5	6.2831853	-0.4375	1	1	2	0	1	1	

0.515625	0	-6.1035156e-05	6	33	49	0	0	0	
0.515625	3.1415927	0	6	33	49	1	1	2	
0.515625	6.2831853	-6.1035156e-05	6	33	49	0	1	1	

0.53125	0	-0.0010986328	5	17	25	0	0	0	
0.53125	1.5707963	-0.0003229776	5	17	25	2	1	3	
0.53125	3.1415927	0	5	17	25	1	1	2	
0.53125	4.712389	-0.0003229776	5	17	25	2	3	4	
0.53125	6.2831853	-0.0010986328	5	17	25	0	1	1	

0.546875	0	-0.00012207031	6	35	50	0	0	0	
0.546875	3.1415927	0	6	35	50	1	1	2	
0.546875	6.2831853	-0.00012207031	6	35	50	0	1	1	

0.5625	0	-0.0074462891	4	9	13	0	0	0	
0.5625	0.78539816	0.00024710692	4	9	13	3	1	5	
0.5625	1.5707963	-0.0014117718	4	9	13	2	1	3	
0.5625	2.3561945	0.00024710692	4	9	13	3	3	6	
0.5625	3.1415927	0	4	9	13	1	1	2	
0.5625	3.9269908	0.00024710692	4	9	13	3	5	7	
0.5625	4.712389	-0.0014117718	4	9	13	2	3	4	
0.5625	5.4977871	0.00024710692	4	9	13	3	7	8	
0.5625	6.2831853	-0.0074462891	4	9	13	0	1	1	

0.578125	0	-0.00030517578	6	37	51	0	0	0	
0.578125	3.1415927	0	6	37	51	1	1	2	
0.578125	6.2831853	-0.00030517578	6	37	51	0	1	1	

0.59375	0	-0.0013427734	5	19	26	0	0	0	
0.59375	1.5707963	-0.00036403827	5	19	26	2	1	3	
0.59375	3.1415927	0	5	19	26	1	1	2	
0.59375	4.712389	-0.00036403827	5	19	26	2	3	4	
0.59375	6.2831853	-0.0013427734	5	19	26	0	1	1	

0.609375	0	-0.00048828125	6	39	52	0	0	0	
0.609375	3.1415927	0	6	39	52	1	1	2	
0.609375	6.2831853	-0.00048828125	6	39	52	0	1	1	

0.625	0	-0.036621094	3	5	7	0	0	0	
0.625	0.78539816	3.5652225e-05	3	5	7	3	1	5	
0.625	1.5707963	-0.0036566995	3	5	7	2	1	3	
0.625	2.3561945	3.5652225e-05	3	5	7	3	3	6	
0.625	3.1415927	0	3	5	7	1	1	2	
0.625	3.9269908	3.5652225e-05	3	5	7	3	5	7	
0.625	4.712389	-0.0036566995	3	5	7	2	3	4	
0.625	5.4977871	3.5652225e-05	3	5	7	3	7	8	
0.625	6.2831853	-0.036621094	3	5	7	0	1	1	

0.640625	0	-0.00048828125	6	41	53	0	0	0	
0.640625	3.1415927	0	6	41	53	1	1	2	
0.640625	6.2831853	-0.00048828125	6	41	53	0	1	1	

0.65625	0	-0.0017089844	5	21	27	0	0	0	
0.65625	3.1415927	0	5	21	27	1	1	2	
0.65625	6.2831853	-0.0017089844	5	21	27	0	1	1	

0.671875	0	-0.00030517578	6	43	54	0	0	0	
0.671875	3.1415927	0	6	43	54	1	1	2	
0.671875	6.2831853	-0.00030517578	6	43	54	0	1	1	

0.6875	0	-0.011108398	4	11	14	0	0	0	
0.6875	1.5707963	-0.00071105603	4	11	14	2	1	3	
0.6875	3.1415927	0	4	11	14	1	1	2	
0.6875	4.712389	-0.00071105603	4	11	14	2	3	4	
0.6875	6.2831853	-0.011108398	4	11	14	0	1	1	

0.703125	0	-0.00054931641	6	45	55	0	0	0	
0.703125	3.1415927	0	6	45	55	1	1	2	
0.703125	6.2831853	-0.00054931641	6	45	55	0	1	1	

0.71875	0	-0.0018310547	5	23	28	0	0	0	
0.71875	3.1415927	0	5	23	28	1	1	2	
0.71875	6.2831853	-0.0018310547	5	23	28	0	1	1	

0.734375	0	-0.00042724609	6	47	56	0	0	0	
0.734375	3.1415927	0	6	47	56	1	1	2	
0.734375	6.2831853	-0.00042724609	6	47	56	0	1	1	

0.75	0	-0.21484375	2	3	4	0	0	0	
0.75	0.049087385	1.6653345e-16	2	3	4	7	1	65	
0.75	0.09817477	8.3266727e-17	2	3	4	6	1	33	
0.75	0.14726216	2.7755576e-17	2	3	4	7	3	66	
0.75	0.19634954	0.00032094642	2	3	4	5	1	17	
0.75	0.29452431	6.9828948e-05	2	3	4	6	3	34	
0.75	0.3436117	1.110223e-16	2	3	4	7	7	68	
0.75	0.39269908	0.00079060626	2	3	4	4	1	9	
0.75	0.49087385	0.00014813495	2	3	4	6	5	35	
0.75	0.58904862	-1.6132913e-05	2	3	4	5	3	18	
0.75	0.78539816	-4.3633706e-05	2	3	4	3	1	5	
0.75	0.9817477	-0.00012546838	2	3	4	5	5	19	
0.75	1.0799225	-3.2966392e-05	2	3	4	6	11	38	
0.75	1.1780972	-0.00057242258	2	3	4	4	3	10	
0.75	1.276272	-5.5826534e-05	2	3	4	6	13	39	
0.75	1.3744468	-0.00022831942	2	3	4	5	7	20	
0.75	1.4235342	-1.4435481e-05	2	3	4	7	29	79	
0.75	1.4726216	-5.8057657e-05	2	3	4	6	15	40	
0.75	1.5217089	-1.4575854e-05	2	3	4	7	31	80	
0.75	1.5707963	-0.0068376684	2	3	4	2	1	3	
0.75	1.6198837	-1.4575854e-05	2	3	4	7	33	81	
0.75	1.6689711	-5.8057657e-05	2	3	4	6	17	41	
0.75	1.7180585	-1.4435481e-05	2	3	4	7	35	82	
0.75	1.7671459	-0.00022831942	2	3	4	5	9	21	
0.75	1.8653206	-5.5826534e-05	2	3	4	6	19	42	
0.75	1.9634954	-0.00057242258	2	3	4	4	5	11	
0.75	2.0616702	-3.2966392e-05	2	3	4	6	21	43	
0.75	2.1598449	-0.00012546838	2	3	4	5	11	22	
0.75	2.3561945	-4.3633706e-05	2	3	4	3	3	6	
0.75	2.552544	-1.6132913e-05	2	3	4	5	13	23	
0.75	2.6507188	0.00014813495	2	3	4	6	27	46	
0.75	2.7488936	0.00079060626	2	3	4	4	7	12	
0.75	2.797981	1.110223e-16	2	3	4	7	57	93	
0.75	2.8470683	6.9828948e-05	2	3	4	6	29	47	
0.75	2.9452431	0.00032094642	2	3	4	5	15	24	
0.75	2.9943305	2.7755576e-17	2	3	4	7	61	95	
0.75	3.0434179	8.3266727e-17	2	3	4	6	31	48	
0.75	3.0925053	1.6653345e-16	2	3	4	7	63	96	
0.75	3.1415927	0	2	3	4	1	1	2	
0.75	3.19068	-3.0531133e-16	2	3	4	7	65	97	
0.75	3.2397674	-8.3266727e-17	2	3	4	6	33	49	
0.75	3.2888548	-3.3306691e-16	2	3	4	7	67	98	
0.75	3.3379422	0.00032094642	2	3	4	5	17	25	
0.75	3.436117	6.9828948e-05	2	3	4	6	35	50	
0.75	3.4852044	-1.6653345e-16	2	3	4	7	71	100	
0.75	3.5342917	0.00079060626	2	3	4	4	9	13	
0.75	3.6324665	0.00014813495	2	3	4	6	37	51	
0.75	3.7306413	-1.6132913e-05	2	3	4	5	19	26	
0.75	3.9269908	-4.3633706e-05	2	3	4	3	5	7	
0.75	4.1233404	-0.00012546838	2	3	4	5	21	27	
0.75	4.2215151	-3.2966392e-05	2	3	4	6	43	54	
0.75	4.3196899	-0.00057242258	2	3	4	4	11	14	
0.75	4.4178647	-5.5826534e-05	2	3	4	6	45	55	
0.75	4.5160394	-0.00022831942	2	3	4	5	23	28	
0.75	4.5651268	-1.4435481e-05	2	3	4	7	93	111	
0.75	4.6142142	-5.8057657e-05	2	3	4	6	47	56	
0.75	4.6633016	-1.4575854e-05	2	3	4	7	95	112	
0.75	4.712389	-0.0068376684	2	3	4	2	3	4	
0.75	4.7614764	-1.4575854e-05	2	3	4	7	97	113	
0.75	4.8105638	-5.8057657e-05	2	3	4	6	49	57	
0.75	4.8596511	-1.4435481e-05	2	3	4	7	99	114	
0.75	4.9087385	-0.00022831942	2	3	4	5	25	29	
0.75	5.0069133	-5.5826534e-05	2	3	4	6	51	58	
0.75	5.1050881	-0.00057242258	2	3	4	4	13	15	
0.75	5.2032628	-3.2966392e-05	2	3	4	6	53	59	
0.75	5.3014376	-0.00012546838	2	3	4	5	27	30	
0.75	5.4977871	-4.3633706e-05	2	3	4	3	7	8	
0.75	5.6941367	-1.6132913e-05	2	3	4	5	29	31	
0.75	5.7923115	0.00014813495	2	3	4	6	59	62	
0.75	5.8904862	0.00079060626	2	3	4	4	15	16	
